SessionID,ADDR,RequestID,ResponseID,TIME,STATUS,PORT
S34,"('54.86.50.139', 35634)",REQ_174_P80,RES_282_P80,2022-05-10 10:09:03.321638,closed,80
S35,"('192.241.212.233', 37572)",REQ_175_P80,RES_765_P80,2022-05-10 10:32:35.916888,closed,80
S36,"('193.118.53.194', 58400)",REQ_176_P80,RES_610_P80,2022-05-10 10:49:31.410171,closed,80
S37,"('95.52.112.218', 46033)",REQ_177_P80,RES_418_P80,2022-05-10 10:54:16.843876,closed,80
S38,"('45.61.188.169', 38784)",REQ_178_P80,RES_415_P80,2022-05-10 11:36:29.932673,closed,80
S39,"('185.254.196.218', 55336)",REQ_179_P80,RES_85_P80,2022-05-10 11:51:42.166469,closed,80
S40,"('106.75.130.250', 45488)",REQ_180_P80,RES_24_P80,2022-05-10 11:53:10.279912,closed,80
S41,"('185.254.196.115', 54044)",REQ_181_P80,RES_679_P80,2022-05-10 12:09:09.037921,closed,80
S42,"('134.122.118.31', 43600)",REQ_182_P80,RES_839_P80,2022-05-10 15:02:29.659159,closed,80
S43,"('185.254.196.115', 47626)",REQ_183_P80,RES_566_P80,2022-05-10 16:40:52.978392,closed,80
S44,"('193.46.255.49', 39666)",REQ_184_P80,RES_382_P80,2022-05-10 17:17:14.681550,closed,80
S45,"('185.254.196.115', 39060)",REQ_185_P80,RES_229_P80,2022-05-10 18:07:21.430461,closed,80
S46,"('45.61.188.169', 33654)",REQ_186_P80,RES_902_P80,2022-05-10 18:16:47.090971,closed,80
S47,"('185.254.196.115', 47310)",REQ_187_P80,RES_227_P80,2022-05-10 19:52:12.159157,closed,80
S48,"('185.254.196.115', 58508)",REQ_188_P80,RES_70_P80,2022-05-10 21:04:08.292838,closed,80
S49,"('82.196.14.19', 36550)",REQ_189_P80,RES_80_P80,2022-05-10 23:00:41.177545,closed,80
S49,"('82.196.14.19', 53494)",REQ_190_P80,RES_4_P80,2022-05-10 23:00:50.007909,closed,80
S49,"('82.196.14.19', 44084)",REQ_191_P80,RES_81_P80,2022-05-10 23:00:51.922614,closed,80
S52,"('37.76.213.46', 40653)",REQ_192_P80,RES_84_P80,2022-05-11 08:56:53.962444,closed,80
S52,"('37.76.213.46', 40654)",REQ_193_P80,RES_5_P80,2022-05-11 08:56:55.437810,closed,80
S52,"('37.76.213.46', 40655)",REQ_194_P80,RES_800_P80,2022-05-11 08:56:56.895772,closed,80
S55,"('40.82.192.115', 63077)",REQ_195_P80,RES_913_P80,2022-05-11 09:03:54.133149,closed,80
S56,"('185.254.196.115', 59672)",REQ_196_P80,RES_226_P80,2022-05-11 09:04:40.373017,closed,80
S57,"('5.252.194.39', 54446)",REQ_197_P80,RES_30_P80,2022-05-11 10:23:47.963927,closed,80
S58,"('185.254.196.115', 50490)",REQ_198_P80,RES_916_P80,2022-05-11 10:37:29.354221,closed,80
S59,"('185.254.196.218', 44936)",REQ_199_P80,RES_911_P80,2022-05-11 11:51:04.821367,closed,80
S60,"('185.254.196.115', 33910)",REQ_200_P80,RES_904_P80,2022-05-11 12:13:04.313608,closed,80
S61,"('205.210.31.140', 43957)",REQ_201_P80,RES_72_P80,2022-05-11 22:40:01.480393,closed,80
S62,"('185.254.196.115', 34604)",REQ_202_P80,RES_67_P80,2022-05-12 00:04:22.110130,closed,80
S63,"('193.118.53.210', 52110)",REQ_203_P80,RES_3_P80,2022-05-12 01:11:50.576123,closed,80
S64,"('54.86.50.139', 26008)",REQ_204_P80,RES_800_P80,2022-05-12 09:21:08.788169,closed,80
S64,"('54.86.50.139', 5604)",REQ_205_P80,RES_89_P80,2022-05-12 09:21:22.504297,closed,80
S66,"('54.86.50.139', 6184)",REQ_206_P80,RES_73_P80,2022-05-12 09:34:53.774433,closed,80
S66,"('54.86.50.139', 65094)",REQ_207_P80,RES_71_P80,2022-05-12 09:35:01.363192,closed,80
S68,"('54.86.50.139', 27117)",REQ_208_P80,RES_70_P80,2022-05-12 09:38:48.634519,closed,80
S68,"('54.86.50.139', 27508)",REQ_209_P80,RES_81_P80,2022-05-12 09:38:54.447538,closed,80
S70,"('54.86.50.139', 64052)",REQ_210_P80,RES_916_P80,2022-05-12 09:41:13.777175,closed,80
S70,"('54.86.50.139', 63360)",REQ_211_P80,RES_82_P80,2022-05-12 09:41:20.186118,closed,80
S70,"('54.86.50.139', 64878)",REQ_212_P80,RES_92_P80,2022-05-12 09:42:00.848260,closed,80
S73,"('127.0.0.1', 1160)",REQ_213_P80,,2022-05-12 15:28:50.827080,closed,80
S74,"('127.0.0.1', 1752)",REQ_215_P80,RES_73_P80,2022-05-12 16:18:26.687002,closed,80
S75,"('54.86.50.139', 13118)",REQ_217_P80,RES_67_P80,2022-05-12 15:05:34.267242,closed,80
S76,"('45.235.116.104', 51981)",REQ_218_P80,RES_916_P80,2022-05-12 16:05:30.934487,closed,80
S77,"('185.224.103.7', 59800)",REQ_219_P80,RES_226_P80,2022-05-12 16:32:51.628323,closed,80
S78,"('185.254.196.115', 59530)",REQ_220_P80,RES_84_P80,2022-05-12 16:37:40.798311,closed,80
S79,"('197.61.230.83', 43946)",REQ_221_P80,RES_4_P80,2022-05-12 16:41:12.255640,closed,80
S79,"('197.61.230.83', 43949)",REQ_222_P80,RES_28_P80,2022-05-12 16:41:13.384017,closed,80
S81,"('170.130.187.30', 62877)",REQ_223_P80,RES_236_P80,2022-05-12 18:46:23.672211,closed,80
S82,"('54.86.50.139', 25791)",REQ_224_P80,RES_900_P80,2022-05-12 19:29:59.555327,closed,80
S83,"('185.254.196.115', 35722)",REQ_225_P80,RES_224_P80,2022-05-12 19:38:08.694265,closed,80
S84,"('54.86.50.139', 25334)",REQ_226_P80,RES_131_P80,2022-05-12 21:53:39.805065,closed,80
S84,"('54.86.50.139', 35048)",REQ_227_P80,RES_89_P80,2022-05-12 21:53:49.905074,closed,80
S86,"('41.157.234.21', 47229)",REQ_228_P80,RES_130_P80,2022-05-12 22:11:35.671836,closed,80
S87,"('159.138.238.132', 46134)",REQ_229_P80,RES_101_P80,2022-05-12 22:43:13.441259,closed,80
S88,"('205.210.31.9', 52301)",REQ_230_P80,RES_142_P80,2022-05-12 22:54:05.060567,closed,80
S89,"('205.210.31.21', 54941)",REQ_231_P80,RES_904_P80,2022-05-12 23:11:14.101707,closed,80
S90,"('185.254.196.218', 45770)",REQ_232_P80,RES_76_P80,2022-05-12 23:49:18.242138,closed,80
S91,"('165.22.151.166', 42896)",REQ_233_P80,RES_29_P80,2022-05-12 23:56:11.951720,closed,80
S92,"('185.254.196.115', 43078)",REQ_234_P80,RES_29_P80,2022-05-13 00:07:06.490540,closed,80
S93,"('192.241.199.252', 40452)",REQ_235_P80,RES_114_P80,2022-05-13 01:35:58.034078,closed,80
S94,"('185.254.196.115', 59354)",REQ_236_P80,RES_899_P80,2022-05-13 01:36:59.679989,closed,80
S95,"('193.118.53.202', 47376)",REQ_237_P80,RES_228_P80,2022-05-13 01:43:51.002203,closed,80
S96,"('163.172.88.201', 51678)",REQ_239_P80,RES_140_P80,2022-05-13 09:44:23.275232,closed,80
S97,"('192.241.219.243', 34240)",REQ_240_P80,RES_103_P80,2022-05-13 09:57:07.689130,closed,80
S98,"('157.245.70.127', 39456)",REQ_241_P80,RES_68_P80,2022-05-13 09:59:33.266293,closed,80
S98,"('157.245.70.127', 39670)",REQ_242_P80,RES_107_P80,2022-05-13 09:59:34.551864,closed,80
S100,"('198.199.117.136', 33102)",REQ_243_P80,RES_127_P80,2022-05-13 10:04:47.979289,closed,80
S101,"('192.241.222.11', 51478)",REQ_244_P80,RES_65_P80,2022-05-13 10:30:30.124197,closed,80
S102,"('197.246.206.2', 46483)",REQ_245_P80,RES_227_P80,2022-05-13 10:37:03.130126,closed,80
S102,"('197.246.206.2', 46487)",REQ_246_P80,RES_100_P80,2022-05-13 10:37:04.373172,closed,80
S104,"('185.254.196.115', 60398)",REQ_247_P80,RES_223_P80,2022-05-13 10:37:26.118399,closed,80
S105,"('139.162.215.70', 39954)",REQ_248_P80,RES_133_P80,2022-05-13 11:03:33.697187,closed,80
S106,"('185.254.196.218', 59674)",REQ_249_P80,RES_120_P80,2022-05-13 11:52:26.120889,closed,80
S107,"('185.254.196.115', 54836)",REQ_250_P80,RES_836_P80,2022-05-13 12:07:41.254911,closed,80
S108,"('137.184.122.128', 60838)",REQ_251_P80,RES_133_P80,2022-05-13 12:25:13.473129,closed,80
S109,"('64.62.197.2', 28352)",REQ_252_P80,RES_226_P80,2022-05-13 12:50:11.054506,closed,80
S110,"('173.249.2.195', 33650)",REQ_253_P80,RES_227_P80,2022-05-13 13:00:12.454501,closed,80
S110,"('173.249.2.195', 33684)",REQ_254_P80,RES_911_P80,2022-05-13 13:00:13.649276,closed,80
S112,"('115.50.95.88', 36842)",REQ_255_P80,RES_5_P80,2022-05-13 23:37:09.190141,closed,80
S113,"('185.254.196.218', 59914)",REQ_256_P80,RES_66_P80,2022-05-13 23:48:49.135563,closed,80
S114,"('185.142.236.40', 58990)",REQ_257_P80,RES_79_P80,2022-05-13 23:55:57.903899,closed,80
S114,"('185.142.236.40', 59484)",REQ_258_P80,RES_145_P80,2022-05-13 23:55:59.512337,closed,80
S116,"('130.211.54.158', 49152)",REQ_259_P80,RES_90_P80,2022-05-13 23:56:03.109754,closed,80
S117,"('185.254.196.115', 48980)",REQ_260_P80,RES_225_P80,2022-05-14 00:05:25.053155,closed,80
S118,"('109.248.6.126', 55619)",REQ_261_P80,RES_104_P80,2022-05-14 00:32:39.347877,closed,80
S119,"('185.254.196.115', 55268)",REQ_262_P80,RES_144_P80,2022-05-14 01:37:09.361470,closed,80
S120,"('185.254.196.115', 58508)",REQ_263_P80,RES_100_P80,2022-05-16 15:04:12.864639,closed,80
S121,"('40.82.192.115', 49889)",REQ_264_P80,RES_129_P80,2022-05-16 15:08:51.677085,closed,80
S122,"('174.96.157.246', 56034)",REQ_265_P80,RES_112_P80,2022-05-16 15:44:53.804224,closed,80
S122,"('174.96.157.246', 56036)",REQ_266_P80,RES_80_P80,2022-05-16 15:44:54.972533,closed,80
S124,"('169.239.69.16', 45995)",REQ_267_P80,RES_98_P80,2022-05-16 15:56:00.608824,closed,80
S125,"('45.148.10.81', 36246)",REQ_268_P80,RES_1_P80,2022-05-16 16:21:30.205041,closed,80
S126,"('185.254.196.115', 59358)",REQ_269_P80,RES_227_P80,2022-05-16 16:35:35.185343,closed,80
S127,"('185.254.196.218', 36892)",REQ_270_P80,RES_31_P80,2022-05-16 17:51:25.157871,closed,80
S128,"('185.254.196.115', 40692)",REQ_271_P80,RES_185_P80,2022-05-16 18:06:56.860580,closed,80
S129,"('143.244.181.54', 61953)",REQ_272_P80,RES_151_P80,2022-05-16 18:09:02.696759,closed,80
S130,"('143.110.255.56', 25902)",REQ_273_P80,RES_126_P80,2022-05-16 18:32:04.347148,closed,80
S131,"('161.35.230.3', 51200)",REQ_274_P80,RES_225_P80,2022-05-16 19:01:53.993848,closed,80
S132,"('82.151.125.235', 8213)",REQ_275_P80,RES_139_P80,2022-05-16 19:07:34.433643,closed,80
S133,"('34.234.90.160', 17287)",REQ_276_P80,RES_85_P80,2022-05-16 19:28:47.913177,closed,80
S134,"('185.173.35.13', 55042)",REQ_277_P80,RES_152_P80,2022-05-16 19:32:47.104629,closed,80
S135,"('185.254.196.115', 35602)",REQ_278_P80,RES_142_P80,2022-05-16 19:34:46.618618,closed,80
S136,"('185.254.196.218', 59204)",REQ_279_P80,RES_130_P80,2022-05-16 20:46:32.992602,closed,80
S137,"('193.106.191.48', 59502)",REQ_280_P80,RES_88_P80,2022-05-17 07:42:57.855405,closed,80
S138,"('193.106.191.48', 51946)",REQ_281_P80,RES_2_P80,2022-05-17 07:57:01.804349,closed,80
S139,"('157.245.70.127', 46184)",REQ_282_P80,RES_5_P80,2022-05-17 08:22:11.457047,closed,80
S139,"('157.245.70.127', 46458)",REQ_283_P80,RES_81_P80,2022-05-17 08:22:12.744728,closed,80
S141,"('185.254.196.218', 59966)",REQ_284_P80,RES_223_P80,2022-05-17 08:47:03.658266,closed,80
S142,"('3.82.212.100', 63996)",REQ_285_P80,RES_130_P80,2022-05-17 15:13:02.557884,closed,80
S142,"('3.82.212.100', 51207)",REQ_286_P80,RES_85_P80,2022-05-17 15:13:22.489264,closed,80
S142,"('3.82.212.100', 53221)",REQ_287_P80,RES_189_P80,2022-05-17 15:13:27.550559,closed,80
S145,"('128.1.248.26', 58478)",REQ_288_P80,RES_143_P80,2022-05-17 15:38:46.643314,closed,80
S146,"('161.35.236.158', 49938)",REQ_289_P80,RES_104_P80,2022-05-17 22:23:03.601770,closed,80
S147,"('193.106.191.48', 49356)",REQ_290_P80,RES_115_P80,2022-05-18 06:46:24.239190,closed,80
S148,"('187.1.49.7', 35410)",REQ_291_P80,RES_131_P80,2022-05-18 06:47:35.271255,closed,80
S149,"('193.106.191.48', 55676)",REQ_292_P80,RES_912_P80,2022-05-18 07:09:51.262678,closed,80
S150,"('193.106.191.48', 51770)",REQ_293_P80,RES_191_P80,2022-05-18 07:45:44.267824,closed,80
S151,"('172.105.189.111', 48346)",REQ_294_P80,RES_184_P80,2022-05-18 08:34:52.864972,closed,80
S152,"('195.242.111.171', 50302)",REQ_295_P80,RES_108_P80,2022-05-18 08:39:10.647925,closed,80
S153,"('193.106.191.48', 36044)",REQ_296_P80,RES_31_P80,2022-05-18 08:45:24.261362,closed,80
S154,"('185.254.196.218', 33408)",REQ_297_P80,RES_84_P80,2022-05-18 08:54:49.507811,closed,80
S155,"('193.106.191.48', 39200)",REQ_298_P80,RES_80_P80,2022-05-18 09:03:00.084602,closed,80
S156,"('185.254.196.115', 54810)",REQ_299_P80,RES_118_P80,2022-05-18 09:08:04.656892,closed,80
S157,"('193.106.191.48', 33670)",REQ_300_P80,RES_229_P80,2022-05-18 10:14:50.413620,closed,80
S158,"('185.254.196.115', 41770)",REQ_301_P80,RES_147_P80,2022-05-18 10:41:11.244092,closed,80
S159,"('103.85.220.98', 55564)",REQ_302_P80,RES_138_P80,2022-05-19 11:52:29.962653,closed,80
S160,"('143.255.242.171', 9580)",REQ_303_P80,RES_111_P80,2022-05-19 12:08:42.614529,closed,80
S161,"('14.102.51.243', 59234)",REQ_304_P80,RES_150_P80,2022-05-19 12:10:55.411257,closed,80
S162,"('106.75.247.151', 29362)",REQ_305_P80,RES_66_P80,2022-05-19 12:47:03.628052,closed,80
S163,"('185.254.196.115', 32830)",REQ_306_P80,RES_84_P80,2022-05-19 13:38:21.396724,closed,80
S164,"('185.254.196.218', 39358)",REQ_307_P80,RES_64_P80,2022-05-19 14:54:47.835035,closed,80
S165,"('185.254.196.115', 44328)",REQ_308_P80,RES_142_P80,2022-05-19 15:11:08.957605,closed,80
S166,"('193.118.53.194', 33054)",REQ_309_P80,RES_151_P80,2022-05-19 15:32:29.961727,closed,80
S167,"('106.75.100.66', 58688)",REQ_310_P80,RES_82_P80,2022-05-19 15:38:43.552280,closed,80
S168,"('106.75.103.44', 49536)",REQ_311_P80,RES_4_P80,2022-05-19 15:39:17.854620,closed,80
S169,"('177.55.157.159', 61408)",REQ_312_P80,RES_183_P80,2022-05-19 15:52:19.677840,closed,80
S169,"('177.55.157.159', 62495)",REQ_313_P80,RES_183_P80,2022-05-19 15:52:21.087446,closed,80
S169,"('177.55.157.159', 62830)",REQ_314_P80,RES_130_P80,2022-05-19 15:52:22.553288,closed,80
S172,"('106.75.21.214', 57798)",REQ_315_P80,RES_103_P80,2022-05-19 16:17:57.611937,closed,80
S173,"('106.75.173.98', 53242)",REQ_316_P80,RES_79_P80,2022-05-19 16:19:16.428091,closed,80
S174,"('120.52.152.19', 60810)",REQ_317_P80,RES_188_P80,2022-05-19 16:34:03.824645,closed,80
S175,"('46.72.28.133', 36845)",REQ_318_P80,RES_82_P80,2022-05-20 13:57:44.492822,closed,80
S176,"('157.245.70.127', 51472)",REQ_319_P80,RES_82_P80,2022-05-20 17:10:48.895079,closed,80
S176,"('157.245.70.127', 51750)",REQ_320_P80,RES_82_P80,2022-05-20 17:10:50.201786,closed,80
S178,"('183.136.225.35', 1482)",REQ_321_P80,RES_82_P80,2022-05-20 17:20:47.595782,closed,80
S179,"('193.46.255.95', 59045)",REQ_322_P80,RES_82_P80,2022-05-20 17:20:47.712948,closed,80
S180,"('205.210.31.143', 39047)",REQ_323_P80,RES_82_P80,2022-05-22 23:26:53.717050,closed,80
S181,"('185.254.196.115', 40376)",REQ_324_P80,RES_183_P80,2022-05-23 00:01:58.058665,closed,80
S182,"('125.107.102.180', 53527)",REQ_325_P80,RES_183_P80,2022-05-23 00:16:02.279978,closed,80
S183,"('200.150.205.106', 43212)",REQ_326_P80,RES_112_P80,2022-05-23 00:31:26.286101,closed,80
S184,"('130.211.54.158', 57210)",REQ_327_P80,RES_800_P80,2022-05-23 01:22:22.152038,closed,80
S185,"('185.254.196.115', 46236)",REQ_328_P80,RES_68_P80,2022-05-23 01:27:18.154392,closed,80
S186,"('192.241.206.15', 45764)",REQ_329_P80,RES_68_P80,2022-05-23 07:00:49.881598,closed,80
S187,"('46.236.65.6', 55317)",REQ_330_P80,RES_105_P80,2022-05-23 08:54:43.367737,closed,80
S188,"('80.80.194.50', 37649)",REQ_331_P80,RES_134_P80,2022-05-23 09:05:01.919431,closed,80
S189,"('185.254.196.115', 45738)",REQ_332_P80,RES_7_P80,2022-05-23 09:05:25.345599,closed,80
S190,"('223.74.158.254', 6895)",REQ_333_P80,RES_94_P80,2022-05-23 10:21:32.327185,closed,80
S191,"('27.47.43.145', 20332)",REQ_334_P80,RES_83_P80,2022-05-23 10:30:39.381150,closed,80
S192,"('185.254.196.115', 40854)",REQ_335_P80,RES_166_P80,2022-05-23 10:34:24.140899,closed,80
S193,"('128.14.134.134', 58550)",REQ_336_P80,RES_180_P80,2022-05-23 10:36:47.701535,closed,80
S194,"('193.46.255.95', 51428)",REQ_337_P80,RES_113_P80,2022-05-23 10:41:41.150785,closed,80
S195,"('103.91.128.198', 41573)",REQ_338_P80,RES_153_P80,2022-05-23 11:19:57.293419,closed,80
S196,"('45.250.170.235', 34908)",REQ_339_P80,RES_16_P80,2022-05-23 11:26:05.840089,closed,80
S197,"('185.180.143.137', 42276)",REQ_340_P80,RES_141_P80,2022-05-23 11:31:54.739631,closed,80
S198,"('71.6.232.5', 57620)",REQ_341_P80,RES_901_P80,2022-05-23 11:51:13.145134,closed,80
S199,"('106.75.251.234', 49324)",REQ_342_P80,RES_155_P80,2022-05-23 12:06:08.643362,closed,80
S200,"('185.254.196.115', 57464)",REQ_343_P80,RES_81_P80,2022-05-23 12:07:01.536818,closed,80
S201,"('185.254.196.115', 33174)",REQ_344_P80,RES_914_P80,2022-05-23 13:36:56.587507,closed,80
S202,"('185.254.196.115', 56732)",REQ_345_P80,RES_812_P80,2022-05-23 15:08:46.396259,closed,80
S203,"('106.75.241.23', 3218)",REQ_346_P80,RES_154_P80,2022-05-23 15:31:55.044850,closed,80
S204,"('106.75.162.130', 63038)",REQ_347_P80,RES_158_P80,2022-05-23 15:32:24.339507,closed,80
S205,"('106.75.241.23', 7142)",REQ_348_P80,RES_93_P80,2022-05-23 15:33:25.127197,closed,80
S206,"('137.184.177.40', 42632)",REQ_349_P80,RES_158_P80,2022-05-23 15:37:31.159101,closed,80
S207,"('185.254.196.115', 49474)",REQ_350_P80,RES_92_P80,2022-05-23 16:35:13.764613,closed,80
S208,"('54.153.24.2', 65499)",REQ_351_P80,RES_190_P80,2022-05-23 16:43:57.147859,closed,80
S209,"('66.240.205.34', 49170)",REQ_352_P80,RES_96_P80,2022-05-23 17:16:01.758331,closed,80
S210,"('193.46.255.95', 45422)",REQ_353_P80,RES_77_P80,2022-05-23 17:17:54.231003,closed,80
S211,"('185.254.196.115', 36412)",REQ_354_P80,RES_78_P80,2022-05-23 18:06:34.664412,closed,80
S212,"('45.61.188.169', 43210)",REQ_355_P80,RES_176_P80,2022-05-23 18:08:04.916018,closed,80
S213,"('217.160.48.87', 44944)",REQ_356_P80,RES_160_P80,2022-05-23 18:31:11.407419,closed,80
S214,"('162.228.89.248', 48721)",REQ_357_P80,RES_202_P80,2022-05-23 18:48:38.750637,closed,80
S215,"('185.254.196.115', 57488)",REQ_358_P80,RES_171_P80,2022-05-23 19:34:32.659519,closed,80
S216,"('18.183.222.211', 64368)",REQ_359_P80,RES_149_P80,2022-05-23 19:57:25.216832,closed,80
S217,"('193.118.53.202', 55316)",REQ_360_P80,RES_63_P80,2022-05-23 21:44:52.667038,closed,80
S218,"('185.220.101.50', 26354)",REQ_361_P80,RES_172_P80,2022-05-23 22:03:57.338215,closed,80
S219,"('185.254.196.115', 54860)",REQ_362_P80,RES_71_P80,2022-05-23 22:36:08.692835,closed,80
S220,"('205.210.31.19', 52754)",REQ_363_P80,RES_168_P80,2022-05-23 23:09:08.241506,closed,80
S221,"('112.28.41.22', 60603)",REQ_364_P80,RES_163_P80,2022-05-24 08:30:17.883090,closed,80
S222,"('185.254.196.115', 53830)",REQ_365_P80,RES_164_P80,2022-05-24 09:08:03.806904,closed,80
S223,"('152.32.134.14', 14704)",REQ_366_P80,RES_162_P80,2022-05-24 10:19:40.179953,closed,80
S224,"('185.254.196.115', 47454)",REQ_367_P80,RES_74_P80,2022-05-24 10:34:31.276833,closed,80
S225,"('185.254.196.115', 48346)",REQ_368_P80,RES_177_P80,2022-05-24 16:38:28.494424,closed,80
S226,"('107.161.20.251', 52970)",REQ_369_P80,RES_903_P80,2022-05-24 16:48:45.430508,closed,80
S227,"('109.237.103.118', 52100)",REQ_370_P80,RES_181_P80,2022-05-24 16:49:35.596978,closed,80
S227,"('109.237.103.118', 52084)",REQ_371_P80,RES_181_P80,2022-05-24 16:49:36.813000,closed,80
S229,"('182.121.122.99', 52483)",REQ_372_P80,RES_181_P80,2022-05-24 17:53:56.516363,closed,80
S230,"('185.254.196.115', 37680)",REQ_373_P80,RES_181_P80,2022-05-24 18:08:43.729100,closed,80
S231,"('115.55.11.144', 56826)",REQ_374_P80,RES_62_P80,2022-05-24 18:21:07.746003,closed,80
S232,"('103.181.56.225', 41141)",REQ_375_P80,RES_102_P80,2022-05-24 20:30:57.762312,closed,80
S233,"('205.210.31.12', 41681)",REQ_376_P80,RES_75_P80,2022-05-24 20:44:08.624737,closed,80
S234,"('193.106.191.48', 56766)",REQ_377_P80,RES_6_P80,2022-05-24 22:27:41.248160,closed,80
S235,"('89.216.101.108', 58268)",REQ_378_P80,RES_237_P80,2022-05-25 09:21:59.221738,closed,80
S236,"('192.241.221.192', 47898)",REQ_379_P80,RES_99_P80,2022-05-25 09:57:37.719334,closed,80
S237,"('185.44.81.114', 49492)",REQ_380_P80,RES_121_P80,2022-05-25 10:04:16.891438,closed,80
S238,"('192.241.222.224', 54662)",REQ_381_P80,RES_86_P80,2022-05-25 10:15:38.838050,closed,80
S239,"('192.241.204.101', 59376)",REQ_382_P80,RES_137_P80,2022-05-25 10:33:04.380366,closed,80
S240,"('185.254.196.115', 54552)",REQ_383_P80,RES_811_P80,2022-05-25 10:38:10.451292,closed,80
S241,"('66.240.205.34', 39220)",REQ_384_P80,RES_175_P80,2022-05-25 11:15:49.635007,closed,80
S242,"('66.240.205.34', 45054)",REQ_385_P80,RES_156_P80,2022-05-25 11:33:32.200395,closed,80
S243,"('80.246.28.58', 52335)",REQ_386_P80,RES_179_P80,2022-05-25 11:33:42.621960,closed,80
S244,"('134.209.17.71', 40040)",REQ_387_P80,RES_159_P80,2022-05-25 11:57:05.788035,closed,80
S244,"('134.209.17.71', 41434)",REQ_388_P80,RES_159_P80,2022-05-25 11:57:07.181760,closed,80
S244,"('134.209.17.71', 44894)",REQ_389_P80,RES_159_P80,2022-05-25 11:57:08.475445,closed,80
S244,"('134.209.17.71', 48548)",REQ_390_P80,RES_159_P80,2022-05-25 11:57:09.765990,closed,80
S244,"('134.209.17.71', 51318)",REQ_391_P80,RES_159_P80,2022-05-25 11:57:11.055887,closed,80
