SessionID,ADDR,RequestID,ResponseID,TIME,STATUS,PORT
S16,"('54.86.50.139', 8953)",REQ_37_P8080,RES_49_P8080,2022-05-10 13:43:37.437146,closed,8080
S19,"('54.86.50.139', 33580)",REQ_38_P8080,RES_10_P8080,2022-05-10 13:45:43.656957,closed,8080
S20,"('54.86.50.139', 63019)",REQ_39_P8080,RES_52_P8080,2022-05-10 13:49:18.325160,closed,8080
S21,"('192.241.193.77', 39574)",REQ_40_P8080,RES_20_P8080,2022-05-10 13:50:21.871082,closed,8080
S22,"('54.86.50.139', 12901)",REQ_41_P8080,RES_20_P8080,2022-05-10 13:53:17.203667,closed,8080
S23,"('54.86.50.139', 62393)",REQ_42_P8080,RES_44_P8080,2022-05-10 13:57:14.569764,closed,8080
S24,"('54.86.50.139', 61268)",REQ_43_P8080,RES_46_P8080,2022-05-10 14:00:17.709895,closed,8080
S25,"('54.86.50.139', 10946)",REQ_44_P8080,RES_5_P8080,2022-05-10 14:01:43.346230,closed,8080
S26,"('54.86.50.139', 3748)",REQ_45_P8080,RES_15_P8080,2022-05-10 14:04:20.414592,closed,8080
S27,"('54.86.50.139', 18550)",REQ_46_P8080,RES_39_P8080,2022-05-10 14:13:50.557873,closed,8080
S28,"('54.86.50.139', 59584)",REQ_47_P8080,RES_6_P8080,2022-05-10 14:15:18.693794,closed,8080
S29,"('54.86.50.139', 4721)",REQ_48_P8080,RES_46_P8080,2022-05-10 14:19:18.753044,closed,8080
S30,"('183.230.10.177', 62382)",REQ_41_P8080,RES_43_P8080,2022-05-10 17:09:58.474116,closed,8080
S30,"('183.230.10.177', 62387)",REQ_42_P8080,RES_23_P8080,2022-05-10 17:10:00.688039,closed,8080
S30,"('183.230.10.177', 62421)",REQ_43_P8080,RES_36_P8080,2022-05-10 17:10:04.116112,closed,8080
S30,"('183.230.10.177', 62428)",REQ_44_P8080,RES_51_P8080,2022-05-10 17:10:06.174295,closed,8080
S30,"('183.230.10.177', 62448)",REQ_45_P8080,RES_48_P8080,2022-05-10 17:10:08.202123,closed,8080
S35,"('124.235.138.103', 51312)",REQ_46_P8080,RES_53_P8080,2022-05-10 17:18:18.898310,closed,8080
S35,"('124.235.138.103', 51364)",REQ_47_P8080,RES_21_P8080,2022-05-10 17:18:21.534622,closed,8080
S37,"('137.184.37.199', 36262)",REQ_48_P8080,RES_6_P8080,2022-05-10 17:43:31.232593,closed,8080
S38,"('202.178.125.67', 59316)",REQ_49_P8080,RES_22_P8080,2022-05-10 18:49:08.623665,closed,8080
S39,"('167.249.90.73', 37141)",REQ_50_P8080,RES_10_P8080,2022-05-10 18:59:19.811374,closed,8080
S40,"('137.184.38.61', 43458)",REQ_51_P8080,RES_50_P8080,2022-05-10 19:09:48.474334,closed,8080
S41,"('172.105.189.111', 33170)",REQ_52_P8080,RES_48_P8080,2022-05-10 20:43:15.913627,closed,8080
S42,"('137.184.38.61', 59980)",REQ_54_P8080,RES_30_P8080,2022-05-10 21:58:47.217671,closed,8080
S43,"('186.251.228.61', 57538)",REQ_55_P8080,RES_1_P8080,2022-05-10 22:47:06.072781,closed,8080
S44,"('82.196.14.19', 58340)",REQ_56_P8080,RES_39_P8080,2022-05-10 23:00:41.169305,closed,8080
S44,"('82.196.14.19', 40642)",REQ_57_P8080,RES_53_P8080,2022-05-10 23:00:42.858306,closed,8080
S44,"('82.196.14.19', 35760)",REQ_58_P8080,RES_18_P8080,2022-05-10 23:00:44.829882,closed,8080
S44,"('82.196.14.19', 53914)",REQ_59_P8080,RES_51_P8080,2022-05-10 23:00:47.570563,closed,8080
S48,"('137.184.37.199', 59814)",REQ_60_P8080,RES_54_P8080,2022-05-10 23:27:33.460529,closed,8080
S49,"('128.14.209.162', 52634)",REQ_61_P8080,RES_55_P8080,2022-05-10 23:38:01.111167,closed,8080
S50,"('137.184.177.53', 41564)",REQ_62_P8080,RES_50_P8080,2022-05-10 23:48:03.600824,closed,8080
S51,"('137.184.177.40', 52374)",REQ_63_P8080,RES_1_P8080,2022-05-11 00:10:11.575427,closed,8080
S52,"('45.61.188.169', 38654)",REQ_64_P8080,RES_53_P8080,2022-05-11 00:11:47.060163,closed,8080
S53,"('137.184.37.199', 51090)",REQ_65_P8080,RES_18_P8080,2022-05-11 07:59:23.177617,closed,8080
S54,"('216.218.206.66', 44186)",REQ_66_P8080,RES_11_P8080,2022-05-11 08:44:59.053683,closed,8080
S55,"('104.206.128.50', 52237)",REQ_67_P8080,RES_42_P8080,2022-05-11 09:16:03.239122,closed,8080
S56,"('14.120.50.181', 27437)",REQ_68_P8080,RES_50_P8080,2022-05-11 09:21:27.239803,closed,8080
S57,"('128.14.209.162', 52706)",REQ_69_P8080,RES_24_P8080,2022-05-11 10:22:12.539495,closed,8080
S58,"('175.107.1.181', 49185)",REQ_70_P8080,RES_22_P8080,2022-05-11 11:16:27.774244,closed,8080
S59,"('198.235.24.148', 59489)",REQ_71_P8080,RES_32_P8080,2022-05-11 11:25:05.341087,closed,8080
S60,"('95.171.6.243', 32806)",REQ_72_P8080,RES_24_P8080,2022-05-11 11:38:59.513126,closed,8080
S61,"('178.32.197.94', 57979)",REQ_73_P8080,RES_10_P8080,2022-05-11 11:57:17.485175,closed,8080
S62,"('157.245.203.107', 52756)",REQ_74_P8080,RES_29_P8080,2022-05-11 12:06:06.627766,closed,8080
S63,"('192.241.216.96', 33978)",REQ_75_P8080,RES_11_P8080,2022-05-11 12:08:22.306389,closed,8080
S64,"('188.165.87.108', 58021)",REQ_76_P8080,RES_42_P8080,2022-05-11 12:36:23.752553,closed,8080
S65,"('137.184.37.199', 42814)",REQ_77_P8080,RES_22_P8080,2022-05-11 12:36:24.094535,closed,8080
S66,"('137.184.37.199', 43936)",REQ_78_P8080,RES_1_P8080,2022-05-11 22:59:53.244129,closed,8080
S67,"('191.5.91.15', 41706)",REQ_79_P8080,RES_57_P8080,2022-05-11 23:13:47.188288,closed,8080
S68,"('45.61.185.106', 43222)",REQ_80_P8080,RES_57_P8080,2022-05-11 23:57:11.404682,closed,8080
S69,"('45.148.10.81', 37784)",REQ_81_P8080,RES_32_P8080,2022-05-12 00:26:38.254849,closed,8080
S70,"('127.0.0.1', 1206)",REQ_82_P8080,,2022-05-12 15:29:16.157431,closed,8080
S71,"('139.162.254.78', 53554)",REQ_84_P8080,RES_32_P8080,2022-05-12 16:03:27.305411,closed,8080
S72,"('137.184.38.61', 41626)",REQ_85_P8080,RES_44_P8080,2022-05-12 16:08:26.896395,closed,8080
S73,"('45.61.185.106', 51330)",REQ_86_P8080,RES_18_P8080,2022-05-12 16:33:35.047013,closed,8080
S74,"('137.184.177.53', 57096)",REQ_87_P8080,RES_10_P8080,2022-05-12 16:37:44.712889,closed,8080
S75,"('192.241.214.64', 47730)",REQ_88_P8080,RES_49_P8080,2022-05-12 17:17:33.899486,closed,8080
S76,"('179.189.97.159', 45222)",REQ_89_P8080,RES_53_P8080,2022-05-12 17:20:27.256077,closed,8080
S77,"('192.241.206.199', 40498)",REQ_90_P8080,RES_30_P8080,2022-05-12 18:38:35.499227,closed,8080
S78,"('185.180.143.137', 48064)",REQ_91_P8080,RES_50_P8080,2022-05-12 18:42:39.141099,closed,8080
S78,"('185.180.143.137', 48528)",REQ_92_P8080,RES_10_P8080,2022-05-12 18:42:40.436347,closed,8080
S80,"('103.203.57.9', 42012)",REQ_93_P8080,RES_10_P8080,2022-05-12 22:15:06.381482,closed,8080
S80,"('103.203.57.9', 42042)",REQ_94_P8080,RES_44_P8080,2022-05-12 22:15:07.504258,closed,8080
S80,"('103.203.57.9', 42410)",REQ_95_P8080,RES_24_P8080,2022-05-12 22:15:08.625674,closed,8080
S80,"('103.203.57.9', 42786)",REQ_96_P8080,RES_55_P8080,2022-05-12 22:15:09.747714,closed,8080
S80,"('103.203.57.9', 43154)",REQ_97_P8080,RES_53_P8080,2022-05-12 22:15:13.837933,closed,8080
S80,"('103.203.57.9', 43990)",REQ_98_P8080,RES_50_P8080,2022-05-12 22:15:14.958443,closed,8080
S80,"('103.203.57.9', 44660)",REQ_99_P8080,RES_6_P8080,2022-05-12 22:15:26.045047,closed,8080
S87,"('23.251.102.74', 44770)",REQ_100_P8080,RES_32_P8080,2022-05-12 23:53:53.320590,closed,8080
S88,"('103.183.33.27', 22860)",REQ_101_P8080,RES_10_P8080,2022-05-12 23:59:09.155536,closed,8080
S89,"('137.184.38.61', 37428)",REQ_102_P8080,RES_45_P8080,2022-05-13 08:01:10.288975,closed,8080
S90,"('128.14.134.170', 38246)",REQ_103_P8080,RES_9_P8080,2022-05-13 08:03:25.254670,closed,8080
S91,"('92.118.161.29', 39641)",REQ_104_P8080,RES_23_P8080,2022-05-13 08:15:52.929118,closed,8080
S92,"('192.241.223.18', 41838)",REQ_105_P8080,RES_55_P8080,2022-05-13 08:24:03.524658,closed,8080
S93,"('74.82.47.4', 39472)",REQ_106_P8080,RES_50_P8080,2022-05-13 08:26:13.049320,closed,8080
S94,"('192.241.212.195', 33586)",REQ_107_P8080,RES_45_P8080,2022-05-13 10:16:17.117966,closed,8080
S95,"('46.174.191.28', 38364)",REQ_108_P8080,RES_22_P8080,2022-05-13 10:29:33.884332,closed,8080
S96,"('117.50.110.5', 36816)",REQ_109_P8080,RES_33_P8080,2022-05-13 10:37:43.669696,closed,8080
S97,"('59.99.134.147', 36330)",REQ_110_P8080,RES_32_P8080,2022-05-13 10:48:33.158798,closed,8080
S98,"('138.118.235.184', 50864)",REQ_111_P8080,RES_42_P8080,2022-05-13 11:17:50.305258,closed,8080
S99,"('45.61.188.45', 57972)",REQ_112_P8080,RES_10_P8080,2022-05-13 11:22:24.722542,closed,8080
S100,"('187.73.0.218', 52176)",REQ_113_P8080,RES_42_P8080,2022-05-13 12:04:43.348182,closed,8080
S101,"('177.55.157.145', 61878)",REQ_114_P8080,RES_22_P8080,2022-05-13 12:05:30.708474,closed,8080
S102,"('45.61.186.19', 47460)",REQ_115_P8080,RES_39_P8080,2022-05-13 13:00:57.449073,closed,8080
S103,"('45.61.188.45', 40478)",REQ_116_P8080,RES_30_P8080,2022-05-13 22:21:25.765744,closed,8080
S104,"('178.128.39.148', 45596)",REQ_117_P8080,RES_6_P8080,2022-05-13 22:36:45.703512,closed,8080
S105,"('137.184.38.61', 52122)",REQ_118_P8080,RES_18_P8080,2022-05-13 23:05:35.147033,closed,8080
S106,"('137.184.177.53', 50012)",REQ_119_P8080,RES_43_P8080,2022-05-13 23:21:00.638302,closed,8080
S107,"('137.184.177.40', 50146)",REQ_120_P8080,RES_57_P8080,2022-05-13 23:26:34.622849,closed,8080
S108,"('205.210.31.128', 57543)",REQ_121_P8080,RES_55_P8080,2022-05-13 23:28:37.761270,closed,8080
S109,"('192.241.221.251', 34042)",REQ_122_P8080,RES_43_P8080,2022-05-13 23:51:04.712815,closed,8080
S110,"('104.248.240.230', 44660)",REQ_123_P8080,RES_60_P8080,2022-05-16 14:34:53.507689,closed,8080
S111,"('117.196.48.242', 51492)",REQ_124_P8080,RES_81_P8080,2022-05-16 15:11:29.490053,closed,8080
S112,"('168.253.227.141', 41980)",REQ_125_P8080,RES_53_P8080,2022-05-16 16:05:32.054986,closed,8080
S113,"('193.106.191.48', 35604)",REQ_126_P8080,RES_58_P8080,2022-05-16 16:28:08.651257,closed,8080
S114,"('137.184.37.199', 39958)",REQ_127_P8080,RES_44_P8080,2022-05-16 16:34:04.548451,closed,8080
S115,"('45.148.10.81', 42144)",REQ_128_P8080,RES_55_P8080,2022-05-16 16:48:16.783094,closed,8080
S116,"('45.61.185.106', 38002)",REQ_129_P8080,RES_79_P8080,2022-05-16 17:41:19.863201,closed,8080
S117,"('139.59.164.135', 61953)",REQ_130_P8080,RES_51_P8080,2022-05-16 18:00:23.620252,closed,8080
S118,"('193.106.191.48', 38452)",REQ_131_P8080,RES_18_P8080,2022-05-16 18:13:16.901629,closed,8080
S119,"('137.184.177.40', 49202)",REQ_132_P8080,RES_6_P8080,2022-05-16 18:32:05.096304,closed,8080
S120,"('205.210.31.145', 52417)",REQ_133_P8080,RES_67_P8080,2022-05-16 20:31:37.596753,closed,8080
S121,"('185.23.230.41', 63342)",REQ_134_P8080,RES_33_P8080,2022-05-16 20:47:12.936400,closed,8080
S122,"('124.248.189.7', 40835)",REQ_135_P8080,RES_35_P8080,2022-05-17 07:22:39.256837,closed,8080
S123,"('177.152.168.69', 33932)",REQ_136_P8080,RES_67_P8080,2022-05-17 07:43:45.115411,closed,8080
S123,"('177.152.168.69', 33948)",REQ_137_P8080,RES_40_P8080,2022-05-17 07:43:47.484574,closed,8080
S125,"('193.106.191.48', 44768)",REQ_138_P8080,RES_18_P8080,2022-05-17 07:47:29.236354,closed,8080
S126,"('216.218.206.66', 39992)",REQ_139_P8080,RES_57_P8080,2022-05-17 08:28:18.257741,closed,8080
S127,"('195.98.175.230', 55895)",REQ_140_P8080,RES_42_P8080,2022-05-17 08:40:04.965874,closed,8080
S128,"('137.184.37.199', 55362)",REQ_141_P8080,RES_56_P8080,2022-05-17 15:22:21.540103,closed,8080
S129,"('161.35.238.241', 54022)",REQ_142_P8080,RES_78_P8080,2022-05-17 22:27:30.508994,closed,8080
S130,"('193.106.191.48', 39590)",REQ_143_P8080,RES_24_P8080,2022-05-18 07:00:48.152507,closed,8080
S131,"('193.106.191.48', 47976)",REQ_144_P8080,RES_32_P8080,2022-05-18 07:32:07.375636,closed,8080
S132,"('193.106.191.48', 53096)",REQ_145_P8080,RES_51_P8080,2022-05-18 08:04:03.334116,closed,8080
S133,"('45.61.188.45', 40972)",REQ_146_P8080,RES_54_P8080,2022-05-18 08:11:24.149888,closed,8080
S134,"('49.142.208.132', 41882)",REQ_147_P8080,RES_9_P8080,2022-05-19 11:28:54.627892,closed,8080
S134,"('49.142.208.132', 41884)",REQ_148_P8080,RES_57_P8080,2022-05-19 11:28:56.852112,closed,8080
S134,"('49.142.208.132', 41888)",REQ_149_P8080,RES_47_P8080,2022-05-19 11:29:04.225040,closed,8080
S137,"('137.184.37.199', 58528)",REQ_150_P8080,RES_24_P8080,2022-05-19 11:48:12.811251,closed,8080
S138,"('117.198.89.102', 39384)",REQ_151_P8080,RES_6_P8080,2022-05-19 11:52:35.288016,closed,8080
S139,"('185.180.143.7', 37616)",REQ_152_P8080,RES_82_P8080,2022-05-19 13:01:58.368969,closed,8080
S140,"('94.102.61.45', 39686)",REQ_153_P8080,RES_11_P8080,2022-05-19 14:13:24.156555,closed,8080
S141,"('45.61.185.106', 33290)",REQ_154_P8080,RES_65_P8080,2022-05-19 16:29:25.233832,closed,8080
S142,"('179.217.58.159', 44091)",REQ_155_P8080,RES_45_P8080,2022-05-20 14:51:42.673796,closed,8080
S143,"('198.235.24.15', 50543)",REQ_156_P8080,RES_50_P8080,2022-05-22 18:21:42.809619,closed,8080
S144,"('35.234.99.183', 53152)",REQ_157_P8080,RES_72_P8080,2022-05-22 18:30:25.942526,closed,8080
S144,"('35.234.99.183', 53324)",REQ_158_P8080,RES_72_P8080,2022-05-22 18:30:27.730577,closed,8080
S144,"('35.234.99.183', 53360)",REQ_159_P8080,RES_72_P8080,2022-05-22 18:30:29.727735,closed,8080
S144,"('35.234.99.183', 53444)",REQ_160_P8080,RES_72_P8080,2022-05-22 18:30:31.003511,closed,8080
S144,"('35.234.99.183', 53496)",REQ_161_P8080,RES_72_P8080,2022-05-22 18:30:32.282507,closed,8080
S144,"('35.234.99.183', 53520)",REQ_162_P8080,RES_72_P8080,2022-05-22 18:30:33.714896,closed,8080
S144,"('35.234.99.183', 53556)",REQ_163_P8080,RES_72_P8080,2022-05-22 18:30:34.990266,closed,8080
S144,"('35.234.99.183', 53602)",REQ_164_P8080,RES_72_P8080,2022-05-22 18:30:36.277163,closed,8080
S144,"('35.234.99.183', 53648)",REQ_165_P8080,RES_72_P8080,2022-05-22 18:30:37.562051,closed,8080
S144,"('35.234.99.183', 53690)",REQ_166_P8080,RES_72_P8080,2022-05-22 18:30:38.835190,closed,8080
S144,"('35.234.99.183', 53736)",REQ_167_P8080,RES_72_P8080,2022-05-22 18:30:40.122444,closed,8080
S144,"('35.234.99.183', 53784)",REQ_168_P8080,RES_72_P8080,2022-05-22 18:30:41.395279,closed,8080
S144,"('35.234.99.183', 53828)",REQ_169_P8080,RES_72_P8080,2022-05-22 18:30:42.682948,closed,8080
S144,"('35.234.99.183', 53872)",REQ_170_P8080,RES_72_P8080,2022-05-22 18:30:43.956329,closed,8080
S144,"('35.234.99.183', 53918)",REQ_171_P8080,RES_72_P8080,2022-05-22 18:30:45.229929,closed,8080
S144,"('35.234.99.183', 53954)",REQ_172_P8080,RES_72_P8080,2022-05-22 18:30:46.504002,closed,8080
S160,"('107.189.11.67', 54096)",REQ_173_P8080,RES_72_P8080,2022-05-22 18:38:11.871618,closed,8080
S161,"('161.35.236.158', 53812)",REQ_174_P8080,RES_72_P8080,2022-05-22 19:34:48.026897,closed,8080
S162,"('103.139.213.232', 65364)",REQ_175_P8080,RES_77_P8080,2022-05-22 20:04:16.701342,closed,8080
S163,"('164.92.84.38', 61953)",REQ_176_P8080,RES_48_P8080,2022-05-22 23:06:46.185767,closed,8080
S164,"('46.174.191.28', 38364)",REQ_177_P8080,RES_41_P8080,2022-05-22 23:47:19.207623,closed,8080
S165,"('107.189.11.67', 53130)",REQ_178_P8080,RES_49_P8080,2022-05-23 00:05:02.513021,closed,8080
S166,"('205.210.31.30', 51847)",REQ_179_P8080,RES_83_P8080,2022-05-23 01:40:31.408705,closed,8080
S167,"('64.62.197.213', 41099)",REQ_180_P8080,RES_47_P8080,2022-05-23 07:01:31.003229,closed,8080
S168,"('192.241.222.182', 58462)",REQ_181_P8080,RES_47_P8080,2022-05-23 07:21:29.038996,closed,8080
S169,"('192.241.208.101', 37964)",REQ_182_P8080,RES_80_P8080,2022-05-23 08:22:55.421194,closed,8080
S170,"('78.108.177.53', 35970)",REQ_183_P8080,RES_40_P8080,2022-05-23 08:37:27.125656,closed,8080
S171,"('185.209.177.65', 46562)",REQ_184_P8080,RES_70_P8080,2022-05-23 08:41:36.108206,closed,8080
S172,"('159.203.124.34', 20000)",REQ_185_P8080,RES_70_P8080,2022-05-23 08:56:27.083160,closed,8080
S173,"('137.184.37.199', 34460)",REQ_186_P8080,RES_2_P8080,2022-05-23 08:57:52.900450,closed,8080
S174,"('159.203.124.34', 46712)",REQ_187_P8080,RES_61_P8080,2022-05-23 09:06:29.276764,closed,8080
S175,"('45.61.188.169', 48270)",REQ_188_P8080,RES_52_P8080,2022-05-23 09:16:56.065660,closed,8080
S176,"('107.189.11.67', 44722)",REQ_189_P8080,RES_73_P8080,2022-05-23 10:34:31.076507,closed,8080
S177,"('185.49.107.5', 40085)",REQ_190_P8080,RES_71_P8080,2022-05-23 10:39:28.492150,closed,8080
S178,"('138.199.42.134', 41846)",REQ_191_P8080,RES_66_P8080,2022-05-23 11:49:18.798599,closed,8080
S179,"('201.184.64.238', 52445)",REQ_192_P8080,RES_76_P8080,2022-05-23 12:23:21.324872,closed,8080
S180,"('137.184.37.199', 51700)",REQ_193_P8080,RES_39_P8080,2022-05-23 13:04:09.885159,closed,8080
S181,"('74.82.47.5', 41808)",REQ_194_P8080,RES_74_P8080,2022-05-23 13:39:08.844756,closed,8080
S182,"('159.65.124.229', 49196)",REQ_195_P8080,RES_62_P8080,2022-05-23 14:01:06.172085,closed,8080
S183,"('176.111.173.223', 44884)",REQ_196_P8080,RES_46_P8080,2022-05-23 14:13:11.963381,closed,8080
S184,"('45.61.185.106', 37584)",REQ_197_P8080,RES_68_P8080,2022-05-23 14:59:56.649652,closed,8080
S185,"('45.148.10.81', 42140)",REQ_198_P8080,RES_64_P8080,2022-05-23 15:14:47.036276,closed,8080
S186,"('123.9.195.74', 53746)",REQ_199_P8080,RES_59_P8080,2022-05-23 15:25:02.808576,closed,8080
S187,"('45.148.10.81', 55080)",REQ_200_P8080,RES_37_P8080,2022-05-23 15:35:29.827676,closed,8080
S188,"('62.94.91.176', 40113)",REQ_201_P8080,RES_75_P8080,2022-05-23 17:11:02.418712,closed,8080
S189,"('45.61.186.182', 42528)",REQ_202_P8080,RES_69_P8080,2022-05-23 17:13:42.223878,closed,8080
S190,"('45.83.67.68', 10704)",REQ_203_P8080,RES_75_P8080,2022-05-23 19:42:23.043935,closed,8080
S191,"('103.47.216.227', 47840)",REQ_204_P8080,RES_36_P8080,2022-05-23 19:51:33.978011,closed,8080
S192,"('45.61.185.106', 41920)",REQ_205_P8080,RES_36_P8080,2022-05-23 19:59:03.028286,closed,8080
S193,"('185.220.100.254', 29898)",REQ_206_P8080,RES_63_P8080,2022-05-23 21:34:28.182138,closed,8080
S193,"('185.220.100.254', 5016)",REQ_207_P8080,RES_63_P8080,2022-05-23 21:34:33.055873,closed,8080
S195,"('146.59.233.33', 34108)",REQ_208_P8080,RES_63_P8080,2022-05-23 21:34:33.661673,closed,8080
S195,"('146.59.233.33', 34110)",REQ_209_P8080,RES_63_P8080,2022-05-23 21:34:35.175116,closed,8080
S197,"('23.128.248.73', 26196)",REQ_210_P8080,RES_63_P8080,2022-05-23 21:34:35.942530,closed,8080
S198,"('185.56.80.65', 51976)",REQ_211_P8080,RES_63_P8080,2022-05-23 21:34:36.557899,closed,8080
S199,"('195.176.3.24', 36911)",REQ_212_P8080,RES_63_P8080,2022-05-23 21:34:36.919077,closed,8080
S199,"('195.176.3.24', 40113)",REQ_213_P8080,RES_63_P8080,2022-05-23 21:34:41.831631,closed,8080
S201,"('185.83.214.69', 52420)",REQ_214_P8080,RES_63_P8080,2022-05-23 21:34:46.143263,closed,8080
S202,"('204.8.156.142', 8774)",REQ_215_P8080,RES_63_P8080,2022-05-23 21:34:46.994191,closed,8080
S203,"('185.220.100.251', 12872)",REQ_216_P8080,RES_63_P8080,2022-05-23 21:34:50.557965,closed,8080
S202,"('204.8.156.142', 26945)",REQ_217_P8080,RES_63_P8080,2022-05-23 21:34:55.527147,closed,8080
S202,"('204.8.156.142', 26532)",REQ_218_P8080,RES_63_P8080,2022-05-23 21:34:58.986891,closed,8080
S206,"('107.189.11.67', 44888)",REQ_219_P8080,RES_63_P8080,2022-05-23 21:38:26.039264,closed,8080
S207,"('18.209.161.32', 51590)",REQ_220_P8080,RES_63_P8080,2022-05-23 22:06:01.702122,closed,8080
S207,"('18.209.161.32', 51592)",REQ_221_P8080,RES_63_P8080,2022-05-23 22:06:03.261059,closed,8080
S209,"('212.18.63.249', 43508)",REQ_222_P8080,RES_63_P8080,2022-05-23 22:06:57.365931,closed,8080
S209,"('212.18.63.249', 59760)",REQ_223_P8080,RES_63_P8080,2022-05-23 22:07:50.184102,closed,8080
S209,"('212.18.63.249', 59804)",REQ_224_P8080,RES_63_P8080,2022-05-23 22:07:51.513502,closed,8080
S209,"('212.18.63.249', 59862)",REQ_225_P8080,RES_63_P8080,2022-05-23 22:07:52.842967,closed,8080
S209,"('212.18.63.249', 59886)",REQ_226_P8080,RES_63_P8080,2022-05-23 22:07:54.171180,closed,8080
S209,"('212.18.63.249', 59904)",REQ_227_P8080,RES_63_P8080,2022-05-23 22:07:55.499074,closed,8080
S215,"('205.210.31.128', 46953)",REQ_228_P8080,RES_63_P8080,2022-05-23 22:13:52.443983,closed,8080
S216,"('45.61.185.106', 52020)",REQ_229_P8080,RES_63_P8080,2022-05-23 22:51:04.444097,closed,8080
S217,"('46.174.191.30', 38364)",REQ_230_P8080,RES_34_P8080,2022-05-23 22:57:55.008466,closed,8080
S218,"('137.184.37.199', 39380)",REQ_231_P8080,RES_34_P8080,2022-05-23 23:38:20.829041,closed,8080
S219,"('106.75.218.140', 9970)",REQ_232_P8080,RES_38_P8080,2022-05-24 08:02:10.611866,closed,8080
S220,"('106.75.162.130', 22484)",REQ_233_P8080,RES_38_P8080,2022-05-24 08:02:42.825313,closed,8080
S221,"('113.31.102.176', 14030)",REQ_234_P8080,RES_38_P8080,2022-05-24 08:02:54.366426,closed,8080
S222,"('106.75.21.214', 44774)",REQ_235_P8080,RES_38_P8080,2022-05-24 08:03:42.897006,closed,8080
S223,"('194.5.73.5', 41522)",REQ_236_P8080,RES_38_P8080,2022-05-24 08:06:17.238824,closed,8080
S223,"('194.5.73.5', 41540)",REQ_237_P8080,RES_9_P8080,2022-05-24 08:06:19.520791,closed,8080
S225,"('192.53.170.243', 41280)",REQ_238_P8080,RES_9_P8080,2022-05-24 08:27:00.978613,closed,8080
S226,"('182.126.115.137', 42283)",REQ_239_P8080,RES_9_P8080,2022-05-24 09:07:20.896077,closed,8080
S227,"('192.241.220.245', 39908)",REQ_240_P8080,RES_67_P8080,2022-05-24 09:58:54.868463,closed,8080
S228,"('78.108.177.50', 35970)",REQ_241_P8080,RES_67_P8080,2022-05-24 10:10:34.668628,closed,8080
S229,"('58.55.232.124', 34531)",REQ_242_P8080,RES_23_P8080,2022-05-24 10:41:25.306423,closed,8080
S230,"('42.230.137.106', 47749)",REQ_243_P8080,RES_23_P8080,2022-05-24 15:14:34.074390,closed,8080
S231,"('89.44.176.183', 38287)",REQ_244_P8080,RES_78_P8080,2022-05-24 15:41:47.806986,closed,8080
S232,"('78.108.177.51', 35970)",REQ_245_P8080,RES_81_P8080,2022-05-24 16:02:19.094973,closed,8080
S233,"('183.136.225.9', 23320)",REQ_246_P8080,RES_65_P8080,2022-05-24 17:47:05.282212,closed,8080
S234,"('51.89.1.252', 33306)",REQ_247_P8080,RES_73_P8080,2022-05-24 17:57:06.288399,closed,8080
S235,"('117.199.160.11', 50158)",REQ_248_P8080,RES_52_P8080,2022-05-24 22:22:34.882116,closed,8080
S236,"('121.151.118.59', 47260)",REQ_249_P8080,RES_76_P8080,2022-05-25 09:03:46.445269,closed,8080
