SessionID,ADDR,RequestID,ResponseID,TIME,STATUS,PORT
S15,"('152.32.216.16', 24340)",REQ_48_P7547,RES_2_P7547,2022-05-16 15:28:36.572084,closed,7547
S15,"('152.32.216.16', 26904)",REQ_49_P7547,RES_2_P7547,2022-05-16 15:28:39.224988,closed,7547
S15,"('152.32.216.16', 29478)",REQ_50_P7547,RES_6_P7547,2022-05-16 15:28:41.521439,closed,7547
S15,"('152.32.216.16', 31860)",REQ_51_P7547,RES_7_P7547,2022-05-16 15:28:43.811318,closed,7547
S15,"('152.32.216.16', 34848)",REQ_52_P7547,RES_3_P7547,2022-05-16 15:28:46.101940,closed,7547
S15,"('152.32.216.16', 38422)",REQ_53_P7547,RES_3_P7547,2022-05-16 15:28:48.398274,closed,7547
S15,"('152.32.216.16', 41176)",REQ_54_P7547,RES_4_P7547,2022-05-16 15:28:50.693201,closed,7547
S15,"('152.32.216.16', 44022)",REQ_55_P7547,RES_3_P7547,2022-05-16 15:28:53.789150,closed,7547
S15,"('152.32.216.16', 46374)",REQ_56_P7547,RES_7_P7547,2022-05-16 15:28:56.525602,closed,7547
S56,"('209.124.100.190', 33775)",REQ_57_P7547,RES_8_P7547,2022-05-16 15:53:43.461046,closed,7547
S56,"('209.124.100.190', 33780)",REQ_58_P7547,RES_4_P7547,2022-05-16 15:53:44.638566,closed,7547
S58,"('45.33.101.246', 43846)",REQ_59_P7547,RES_9_P7547,2022-05-16 17:06:47.311105,closed,7547
S58,"('45.33.101.246', 50006)",REQ_60_P7547,RES_1_P7547,2022-05-16 17:06:48.463967,closed,7547
S58,"('45.33.101.246', 51108)",REQ_61_P7547,RES_9_P7547,2022-05-16 17:06:49.616101,closed,7547
S58,"('45.33.101.246', 52002)",REQ_62_P7547,RES_9_P7547,2022-05-16 17:06:50.773713,closed,7547
S58,"('45.33.101.246', 52932)",REQ_63_P7547,RES_7_P7547,2022-05-16 17:06:51.925643,closed,7547
S58,"('45.33.101.246', 54040)",REQ_64_P7547,RES_7_P7547,2022-05-16 17:06:53.073644,closed,7547
S58,"('45.33.101.246', 55070)",REQ_65_P7547,RES_2_P7547,2022-05-16 17:06:54.232414,closed,7547
S58,"('45.33.101.246', 56406)",REQ_66_P7547,RES_4_P7547,2022-05-16 17:06:55.385052,closed,7547
S58,"('45.33.101.246', 57688)",REQ_67_P7547,RES_8_P7547,2022-05-16 17:06:56.534624,closed,7547
S58,"('45.33.101.246', 58840)",REQ_68_P7547,RES_5_P7547,2022-05-16 17:06:57.684582,closed,7547
S58,"('45.33.101.246', 59838)",REQ_69_P7547,RES_3_P7547,2022-05-16 17:06:58.837559,closed,7547
S58,"('45.33.101.246', 60664)",REQ_70_P7547,RES_9_P7547,2022-05-16 17:06:59.988973,closed,7547
S58,"('45.33.101.246', 33402)",REQ_71_P7547,RES_1_P7547,2022-05-16 17:07:01.140907,closed,7547
S58,"('45.33.101.246', 34636)",REQ_72_P7547,RES_8_P7547,2022-05-16 17:07:07.345232,closed,7547
S58,"('45.33.101.246', 34640)",REQ_73_P7547,RES_6_P7547,2022-05-16 17:07:12.354332,closed,7547
S58,"('45.33.101.246', 34688)",REQ_74_P7547,RES_4_P7547,2022-05-16 17:07:13.469713,closed,7547
S58,"('45.33.101.246', 34686)",REQ_75_P7547,RES_6_P7547,2022-05-16 17:07:14.585374,closed,7547
S58,"('45.33.101.246', 1026)",REQ_76_P7547,RES_6_P7547,2022-05-16 17:07:15.701530,closed,7547
S58,"('45.33.101.246', 42750)",REQ_77_P7547,RES_4_P7547,2022-05-16 17:07:16.824578,closed,7547
S58,"('45.33.101.246', 43636)",REQ_78_P7547,RES_7_P7547,2022-05-16 17:07:17.947277,closed,7547
S78,"('27.124.32.147', 46704)",REQ_79_P7547,RES_5_P7547,2022-05-18 10:40:04.447584,closed,7547
S78,"('27.124.32.147', 48956)",REQ_80_P7547,RES_6_P7547,2022-05-18 10:40:16.247493,closed,7547
S78,"('27.124.32.147', 51998)",REQ_81_P7547,RES_3_P7547,2022-05-18 10:40:17.367362,closed,7547
S78,"('27.124.32.147', 53858)",REQ_82_P7547,RES_1_P7547,2022-05-18 10:40:23.286475,closed,7547
S78,"('27.124.32.147', 55950)",REQ_83_P7547,RES_7_P7547,2022-05-18 10:40:38.170178,closed,7547
S83,"('23.129.64.146', 18217)",REQ_84_P7547,RES_6_P7547,2022-05-19 12:09:36.113095,open,7547
S84,"('185.220.100.255', 26868)",REQ_85_P7547,RES_1_P7547,2022-05-19 12:09:43.155774,open,7547
S85,"('171.25.193.25', 31905)",REQ_86_P7547,RES_8_P7547,2022-05-19 12:09:46.841863,open,7547
S86,"('185.220.100.243', 11276)",REQ_87_P7547,RES_8_P7547,2022-05-19 12:09:47.230652,open,7547
S86,"('185.220.100.243', 8004)",REQ_88_P7547,RES_6_P7547,2022-05-19 12:09:51.776007,open,7547
S88,"('23.129.64.137', 1249)",REQ_89_P7547,RES_6_P7547,2022-05-19 12:10:01.174413,open,7547
S89,"('23.129.64.250', 28553)",REQ_90_P7547,RES_1_P7547,2022-05-19 12:10:11.797982,open,7547
